algorithm,graph,runtime,batch_size,num_threads,iterations
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,3.097714585s,0,1,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.934242994s,0,2,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.638804071s,0,3,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.651734384s,0,4,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.714618896s,0,6,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.604371365s,0,8,424
hashmap_parallel_iterator,./graphs/web-Stanford/web-Stanford.txt,1.43922583s,0,10,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,7.134765862s,0,1,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,4.625321075s,0,2,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,4.051702461s,0,3,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,3.779767297s,0,4,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,4.05806879s,0,6,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,3.756260728s,0,8,424
hashmap_parallel_iterator,./graphs/web-BerkStan/web-BerkStan.txt,3.83827455s,0,10,424
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,2.561418545s,0,1,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,1.412305452s,0,2,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,1.318130028s,0,3,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,1.025451446s,0,4,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,974.494632ms,0,6,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,876.688713ms,0,8,24
hashmap_parallel_iterator,./graphs/web-Google/web-Google.txt,846.305338ms,0,10,24
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,1.626674733s,0,1,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,1.208595769s,0,2,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,1.074551013s,0,3,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,905.982951ms,0,4,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,879.117188ms,0,6,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,844.863815ms,0,8,189
hashmap_parallel_iterator,./graphs/web-NotreDame/web-NotreDame.txt,823.976661ms,0,10,189
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,5.718155715s,16,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,4.942675915s,32,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,4.06133722s,64,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.970232764s,128,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.743514758s,256,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.537020016s,512,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.529728455s,1024,1,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.899181058s,16,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.80565186s,32,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.155081493s,64,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.05970644s,128,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.130257136s,256,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.970360064s,512,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.013099011s,1024,2,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,4.045739261s,16,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.829297119s,32,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.153071311s,64,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.857941791s,128,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.721280416s,256,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.817945193s,512,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.655167115s,1024,3,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,4.356061241s,16,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.738286669s,32,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.047126053s,64,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.713583022s,128,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.715512192s,256,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.616935265s,512,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.603535761s,1024,4,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,5.051835706s,16,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.893599979s,32,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.895269937s,64,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.669446686s,128,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.728572083s,256,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.668676675s,512,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.537909599s,1024,6,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,5.903198207s,16,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.109087777s,32,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,2.031289194s,64,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.590914822s,128,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.524270067s,256,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.488816469s,512,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.480154395s,1024,8,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,6.026772843s,16,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,3.181730646s,32,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.932068827s,64,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.584577094s,128,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.602153829s,256,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.551054482s,512,10,424
hashmap_threadpool,./graphs/web-Stanford/web-Stanford.txt,1.523062544s,1024,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,14.362416387s,16,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,11.500872219s,32,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,10.201659375s,64,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,8.903999003s,128,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,8.040863207s,256,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.916756722s,512,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.705685121s,1024,1,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,9.040746178s,16,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,6.644640541s,32,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.718819407s,64,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.186095344s,128,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.938259377s,256,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.750819338s,512,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.234189947s,1024,2,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,10.546161328s,16,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.506029876s,32,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.256918626s,64,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.210038136s,128,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.752709735s,256,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.077192188s,512,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.337135459s,1024,3,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,10.886563324s,16,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.074046559s,32,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.257893232s,64,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.819984456s,128,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.311374546s,256,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.286964432s,512,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.821323386s,1024,4,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,12.634558009s,16,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.557932805s,32,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,5.07283443s,64,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.65301595s,128,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.551760282s,256,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.606143382s,512,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.280467986s,1024,6,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,14.254776565s,16,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.467327878s,32,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.925595368s,64,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,3.895915265s,128,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.630309424s,256,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.214590445s,512,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.507534158s,1024,8,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,14.614918834s,16,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,7.591032912s,32,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.871397852s,64,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.08480153s,128,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,4.532775012s,256,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,3.872574577s,512,10,424
hashmap_threadpool,./graphs/web-BerkStan/web-BerkStan.txt,3.876611304s,1024,10,424
hashmap_threadpool,./graphs/web-Google/web-Google.txt,3.37496299s,16,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,3.04561164s,32,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,2.961014803s,64,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,2.865479895s,128,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,2.718770691s,256,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,2.965781833s,512,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,2.866832232s,1024,1,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.735679279s,16,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.63485568s,32,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.493859452s,64,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.578681096s,128,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.541226384s,256,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.461517802s,512,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.491801357s,1024,2,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.641072006s,16,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.31970978s,32,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.208571759s,64,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.158937695s,128,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.148057872s,256,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.132876612s,512,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.140997197s,1024,3,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.416400418s,16,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.220904355s,32,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.062114826s,64,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.01407328s,128,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,988.930725ms,256,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,987.281177ms,512,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,984.505775ms,1024,4,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.409249256s,16,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.13574437s,32,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,969.678909ms,64,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,934.613021ms,128,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.004497828s,256,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,974.951112ms,512,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,975.660137ms,1024,6,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.567981447s,16,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.10773783s,32,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,952.028435ms,64,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,854.922491ms,128,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,856.426132ms,256,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,850.968388ms,512,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,854.313582ms,1024,8,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.464814588s,16,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,1.040040757s,32,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,898.219221ms,64,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,862.713376ms,128,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,825.511645ms,256,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,826.844052ms,512,10,24
hashmap_threadpool,./graphs/web-Google/web-Google.txt,825.700469ms,1024,10,24
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,3.046549761s,16,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.61301807s,32,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.03452201s,64,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.008759129s,128,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.723026003s,256,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.752864743s,512,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.836170406s,1024,1,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.997546s,16,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.497481731s,32,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.261006391s,64,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.161093433s,128,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.164968122s,256,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.121035816s,512,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.063143826s,1024,2,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.025400053s,16,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.596665935s,32,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.293991203s,64,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.143185371s,128,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.036176134s,256,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.102567626s,512,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.008258806s,1024,3,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.274487865s,16,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.499236693s,32,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.115489264s,64,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,979.713341ms,128,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,973.729035ms,256,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,897.239247ms,512,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,959.78697ms,1024,4,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,2.618732665s,16,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.546145519s,32,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.11500386s,64,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,921.146758ms,128,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,902.553139ms,256,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,934.787206ms,512,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,907.878053ms,1024,6,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,3.16971723s,16,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.6079338s,32,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.088112291s,64,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.039654795s,128,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,955.469871ms,256,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,932.590708ms,512,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,873.336073ms,1024,8,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,3.068406601s,16,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.600157949s,32,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.129348479s,64,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.102209093s,128,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,1.022672353s,256,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,960.378011ms,512,10,189
hashmap_threadpool,./graphs/web-NotreDame/web-NotreDame.txt,940.563705ms,1024,10,189
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.492260174s,16,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.387335216s,32,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.193512501s,64,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.376043307s,128,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.473423928s,256,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.522226021s,512,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.307020404s,1024,1,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.066532683s,16,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.746920024s,32,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.279660318s,64,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.069542366s,128,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.977058845s,256,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.914498338s,512,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.979839246s,1024,2,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.035953398s,16,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.429385853s,32,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.077160852s,64,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.741288244s,128,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.699147366s,256,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.611014865s,512,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.573109179s,1024,3,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.055101417s,16,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.199936203s,32,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.83139176s,64,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.654014748s,128,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.596562205s,256,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.576469097s,512,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.576491764s,1024,4,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.153149574s,16,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.224937052s,32,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.687496219s,64,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.551051643s,128,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.476941444s,256,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.489853183s,512,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.430277304s,1024,6,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.4695859s,16,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.218612321s,32,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.664505813s,64,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.526759252s,128,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.482685904s,256,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.513300185s,512,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.492636972s,1024,8,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,3.746386909s,16,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,2.131368723s,32,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.711146463s,64,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.75246972s,128,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.692420374s,256,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.484051362s,512,10,424
hashmap_threads,./graphs/web-Stanford/web-Stanford.txt,1.567886567s,1024,10,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.84463033s,16,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.253877005s,32,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.474668518s,64,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.517908932s,128,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.473323075s,256,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.543908662s,512,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.311366896s,1024,1,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.365322117s,16,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,6.93872051s,32,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,6.113275465s,64,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.818000431s,128,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.94819839s,256,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.90761s,512,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,5.118366282s,1024,2,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,7.606256451s,16,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,5.818627134s,32,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,5.168374458s,64,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.315917013s,128,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.253809636s,256,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.175202485s,512,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.457265583s,1024,3,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,8.322715266s,16,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,6.046676217s,32,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.452662918s,64,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.122016384s,128,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.010608216s,256,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,3.882626678s,512,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,3.905566319s,1024,4,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,8.317024271s,16,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,5.560575616s,32,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.471848889s,64,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,4.016552023s,128,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,3.808705644s,256,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,3.767238284s,512,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,3.728801907s,1024,6,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,9.059394111s,16,8,424
hashmap_threads,./graphs/web-BerkStan/web-BerkStan.txt,5.508565301s,32,8,424
